CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,HDOP,NumSats,FixTime,2D/3D,Date
040395,22,074,12,01,02,+34,+38.07067,-109.56566,01.0,07,049,3,2022-03-15
040395,22,074,13,00,00,+34,+38.07064,-109.56568,01.1,08,038,3,2022-03-15
040395,22,074,14,00,20,+27,+38.16107,-109.61944,00.9,08,038,3,2022-03-15
040395,22,074,15,00,24,+25,+38.07069,-109.56562,01.1,07,038,3,2022-03-15
040395,22,074,16,00,00,+25,+38.07070,-109.56562,01.3,06,038,3,2022-03-15
040395,22,074,17,00,00,+25,+38.07063,-109.56560,01.0,06,038,3,2022-03-15
040395,22,074,17,20,00,+25,+38.07065,-109.56562,00.9,08,037,3,2022-03-15
040395,22,074,17,30,00,+25,+38.07065,-109.56565,00.8,09,038,3,2022-03-15
040395,22,074,17,40,00,+25,+38.07066,-109.56562,00.8,09,038,3,2022-03-15
040395,22,074,17,50,00,+25,+38.07066,-109.56564,00.8,09,038,3,2022-03-15
040395,22,074,18,00,00,+25,+38.07067,-109.56566,01.0,08,038,3,2022-03-15
040395,22,074,18,10,00,+24,+38.07065,-109.56566,01.1,08,038,3,2022-03-15
040395,22,074,18,20,00,+23,+38.07066,-109.56564,01.1,08,038,3,2022-03-15
040395,22,074,18,30,00,+23,+38.07066,-109.56565,01.3,08,038,3,2022-03-15
040395,22,074,18,40,00,+22,+38.07066,-109.56569,01.1,08,038,3,2022-03-15
040395,22,074,18,50,00,+21,+38.07063,-109.56560,01.1,08,038,3,2022-03-15
040395,22,074,19,00,00,+20,+38.07071,-109.56560,01.3,08,038,3,2022-03-15
040395,22,074,19,10,00,+20,+38.07069,-109.56555,01.1,08,038,3,2022-03-15
040395,22,074,19,20,00,+19,+38.07066,-109.56560,01.2,07,038,3,2022-03-15
040395,22,074,19,30,00,+18,+38.07069,-109.56562,01.0,08,038,3,2022-03-15
040395,22,074,19,40,00,+17,+38.07069,-109.56562,01.0,08,038,3,2022-03-15
040395,22,074,19,50,00,+16,+38.07069,-109.56560,01.0,08,038,3,2022-03-15
040395,22,074,20,00,00,+16,+38.07064,-109.56560,00.9,09,038,3,2022-03-15
040395,22,074,20,10,00,+14,+38.07064,-109.56558,01.1,09,038,3,2022-03-15
040395,22,074,20,20,00,+14,+38.07067,-109.56562,01.0,08,038,3,2022-03-15
040395,22,074,20,30,00,+13,+38.07066,-109.56562,01.0,08,038,3,2022-03-15
040395,22,074,20,40,00,+13,+38.07066,-109.56565,01.0,08,038,3,2022-03-15
040395,22,074,20,50,00,+13,+38.07067,-109.56562,01.0,08,038,3,2022-03-15
040395,22,074,21,00,00,+12,+38.07065,-109.56558,01.0,08,038,3,2022-03-15
040395,22,074,21,10,00,+12,+38.07067,-109.56560,01.1,07,038,3,2022-03-15
040395,22,074,21,20,00,+10,+38.07059,-109.56571,01.2,07,038,3,2022-03-15
040395,22,074,21,30,00,+10,+38.07069,-109.56560,01.0,07,038,3,2022-03-15
040395,22,074,21,40,00,+10,+38.07065,-109.56562,01.0,07,038,3,2022-03-15
040395,22,074,21,50,00,+10,+38.07068,-109.56560,01.0,07,038,3,2022-03-15
040395,22,074,22,00,00,+09,+38.07067,-109.56562,01.0,08,038,3,2022-03-15
040395,22,074,22,10,00,+09,+38.07069,-109.56564,00.9,08,038,3,2022-03-15
040395,22,074,22,20,00,+09,+38.07064,-109.56560,00.9,08,038,3,2022-03-15
040395,22,074,22,30,00,+08,+38.07067,-109.56562,00.8,09,038,3,2022-03-15
040395,22,074,22,40,00,+08,+38.07067,-109.56560,00.9,08,038,3,2022-03-15
040395,22,074,22,50,00,+07,+38.07067,-109.56562,00.8,08,038,3,2022-03-15
040395,22,074,23,00,00,+07,+38.07067,-109.56560,00.7,09,038,3,2022-03-15
040395,22,074,23,10,00,+07,+38.07074,-109.56555,00.8,08,038,3,2022-03-15
040395,22,074,23,20,00,+07,+38.07066,-109.56562,00.8,08,038,3,2022-03-15
040395,22,074,23,30,00,+07,+38.07069,-109.56562,00.9,07,038,3,2022-03-15
040395,22,074,23,40,00,+07,+38.07069,-109.56562,00.9,07,038,3,2022-03-15
040395,22,074,23,50,00,+06,+38.07069,-109.56560,01.0,07,038,3,2022-03-15
040395,22,075,00,00,00,+07,+38.07068,-109.56560,01.0,07,038,3,2022-03-16
040395,22,075,00,10,00,+06,+38.07063,-109.56562,00.8,08,038,3,2022-03-16
040395,22,075,00,20,00,+06,+38.07064,-109.56562,00.9,08,039,3,2022-03-16
040395,22,075,00,30,00,+06,+38.07064,-109.56564,01.0,07,038,3,2022-03-16
040395,22,075,00,40,00,+06,+38.07063,-109.56562,00.9,08,038,3,2022-03-16
040395,22,075,00,50,00,+06,+38.07065,-109.56562,00.9,08,038,3,2022-03-16
040395,22,075,01,00,00,+06,+38.07065,-109.56562,00.9,08,038,3,2022-03-16
040395,22,075,01,10,00,+06,+38.07067,-109.56565,00.9,08,038,3,2022-03-16
040395,22,075,01,20,00,+06,+38.07067,-109.56562,00.9,08,038,3,2022-03-16
040395,22,075,01,30,00,+05,+38.07072,-109.56571,00.9,08,038,3,2022-03-16
040395,22,075,01,40,00,+05,+38.07067,-109.56568,00.9,08,038,3,2022-03-16
040395,22,075,01,50,00,+06,+38.07070,-109.56566,00.8,09,037,3,2022-03-16
040395,22,075,02,00,00,+05,+38.07069,-109.56554,00.8,09,038,3,2022-03-16
040395,22,075,02,10,00,+05,+38.07063,-109.56566,01.2,07,038,3,2022-03-16
040395,22,075,02,20,00,+05,+38.07062,-109.56568,01.1,07,038,3,2022-03-16
